cc_num,amount,merch_lat,merch_long,atm_id,freq_date,average_date,total_date,freq_merc,average_merc,total_merc,freq_type,average_type,total_type,average_id,total_id,class
1430854024,78.05,37.517954,-84.52169,95693446,1,78.05,78.05,2,97.475,194.95,38,108.1465789,4109.57,78.05,78.05,2
1416589883,14.06,37.338097,-84.32273,87431926,1,14.06,14.06,2,184.03,368.06,18,266.6938889,4800.49,14.06,14.06,2
1388157289,59.34,36.903141,-83.941672,83888717,1,59.34,59.34,4,45.4325,181.73,40,59.4305,2377.22,59.34,59.34,2
1363139379,3.67,36.678306,-84.020349,41250068,1,3.67,3.67,1,3.67,3.67,34,57.45411765,1953.44,3.67,3.67,2
1333032945,13.36,36.281181,-83.677718,81920952,1,13.36,13.36,1,13.36,13.36,20,58.2685,1165.37,13.36,13.36,2
1389820069,180.4,36.15361,-83.898848,68799373,1,180.4,180.4,2,157.06,314.12,33,64.14787879,2116.88,180.4,180.4,2
1398947906,5.98,37.25477,-83.31464,75072797,1,5.98,5.98,2,14.965,29.93,20,58.2685,1165.37,5.98,5.98,2
1342788758,6.12,35.718402,-83.721048,61953390,1,6.12,6.12,2,20.635,41.27,33,64.14787879,2116.88,6.12,6.12,2
1438688825,48.72,36.066246,-83.179768,63031614,1,48.72,48.72,1,48.72,48.72,17,43.84058824,745.29,48.72,48.72,2
1399665549,68.89,36.172814,-83.488138,54726093,1,68.89,68.89,2,53.2,106.4,40,59.4305,2377.22,68.89,68.89,2
1437025116,247.3,37.042943,-83.01218,75601560,2,182.08,364.16,2,127.975,255.95,9,86.24,776.16,247.3,247.3,2
1340793193,14.75,36.832699,-84.397882,58496848,1,14.75,14.75,4,29.9275,119.71,34,57.45411765,1953.44,14.75,14.75,2
1332701519,103.43,37.005314,-82.73179,1802948,1,103.43,103.43,2,88.5,177,40,59.4305,2377.22,103.43,103.43,2
1334407221,49.07,37.630654,-82.853868,32829259,1,49.07,49.07,2,53.45,106.9,40,59.4305,2377.22,49.07,49.07,2
1397162634,4.85,37.118045,-84.321089,72926048,1,4.85,4.85,1,4.85,4.85,11,6.165454545,67.82,4.85,4.85,2
1374842793,52.71,35.838236,-84.445702,71863986,2,43.2,86.4,4,57.4525,229.81,40,59.4305,2377.22,52.71,52.71,2
1414160962,41.26,36.620312,-82.715288,57742465,1,41.26,41.26,1,41.26,41.26,38,108.1465789,4109.57,41.26,41.26,2
1355331920,4.2,35.816712,-84.545611,69067402,1,4.2,4.2,2,8.45,16.9,33,64.14787879,2116.88,4.2,4.2,2
1417375031,50,36.141585,-82.93467,89140673,1,50,50,3,19.17,57.51,24,41.68708333,1000.49,50,50,2
1444566622,41.2,35.781145,-83.451538,23568471,1,41.2,41.2,1,41.2,41.2,21,25.74095238,540.56,41.2,41.2,2
1328034076,33.31,37.151433,-84.319347,91620262,1,33.31,33.31,4,45.4325,181.73,40,59.4305,2377.22,33.31,33.31,2
1451007012,142.63,36.057463,-84.209731,67504886,2,117.13,234.26,1,142.63,142.63,34,57.45411765,1953.44,142.63,142.63,2
1344123151,111.95,36.782664,-82.739485,55918091,1,111.95,111.95,3,99.03333333,297.1,38,108.1465789,4109.57,111.95,111.95,2
1378972551,122.82,36.494134,-84.037234,57174051,1,122.82,122.82,1,122.82,122.82,34,57.45411765,1953.44,122.82,122.82,2
1385969165,7.57,36.132597,-83.455996,74643165,2,36.065,72.13,2,9.52,19.04,34,57.45411765,1953.44,7.57,7.57,2
1395020218,27.33,37.36782,-83.524482,54151307,1,27.33,27.33,1,27.33,27.33,17,43.84058824,745.29,27.33,27.33,2
1384699533,97.77,36.228261,-83.470142,47875197,1,97.77,97.77,2,98.09,196.18,38,108.1465789,4109.57,97.77,97.77,2
1383751514,177.88,36.95082,-83.005745,52611315,1,177.88,177.88,2,111.725,223.45,33,64.14787879,2116.88,177.88,177.88,2
1390342215,18.04,35.791129,-82.851821,53259585,1,18.04,18.04,3,39.77666667,119.33,22,62.08136364,1365.79,18.04,18.04,2
1383355507,6.14,37.687502,-83.330407,75609641,2,21.965,43.93,2,5.835,11.67,34,57.45411765,1953.44,6.14,6.14,2
1375195953,94.76,36.453888,-82.989228,98834198,1,94.76,94.76,3,76.76333333,230.29,40,59.4305,2377.22,94.76,94.76,2
1403740534,1178.44,37.391722,-84.599125,42688488,1,1178.44,1178.44,2,1197.95,2395.9,18,266.6938889,4800.49,1178.44,1178.44,2
1446647704,35.15,36.426359,-83.024345,28013600,1,35.15,35.15,2,20.635,41.27,33,64.14787879,2116.88,35.15,35.15,2
1449331072,46.84,36.863602,-83.15202,27152348,2,26.62,53.24,2,46.21,92.42,40,59.4305,2377.22,46.84,46.84,2
1428114785,85.54,36.490867,-84.208005,69919961,1,85.54,85.54,1,85.54,85.54,17,43.84058824,745.29,85.54,85.54,2
1451082739,91.63,36.750516,-83.807342,78824867,2,117.13,234.26,1,91.63,91.63,22,62.08136364,1365.79,91.63,91.63,2
1424741803,3.77,36.471585,-82.718191,99841133,1,3.77,3.77,1,3.77,3.77,28,134.33,3761.24,3.77,3.77,2
1396607791,37.58,36.024921,-84.05374,34823088,1,37.58,37.58,2,19.545,39.09,34,57.45411765,1953.44,37.58,37.58,2
1338517219,5.53,37.469656,-84.59451,22490032,1,5.53,5.53,2,5.835,11.67,34,57.45411765,1953.44,5.53,5.53,2
1428776194,2.09,37.682601,-83.079424,93103282,1,2.09,2.09,1,2.09,2.09,21,25.74095238,540.56,2.09,2.09,2
1332504510,56.52,37.192991,-83.828123,98883387,2,94.07,188.14,4,62.9475,251.79,40,59.4305,2377.22,56.52,56.52,2
1373922831,13.01,37.229227,-84.629656,23581685,2,8.96,17.92,1,13.01,13.01,33,64.14787879,2116.88,13.01,13.01,2
1425836603,117.22,36.767633,-82.691761,68037369,1,117.22,117.22,5,114.9,574.5,33,64.14787879,2116.88,117.22,117.22,2
1409189836,3.11,36.220705,-83.203329,38891977,1,3.11,3.11,1,3.11,3.11,9,86.24,776.16,3.11,3.11,2
1335507113,49.62,36.53314,-84.521284,15470973,1,49.62,49.62,2,41.89,83.78,17,43.84058824,745.29,49.62,49.62,2
1341216269,1.16,36.630363,-84.326939,50652860,1,1.16,1.16,2,2.49,4.98,28,134.33,3761.24,1.16,1.16,2
1411263957,5.88,36.783486,-83.81818,94118254,1,5.88,5.88,1,5.88,5.88,28,134.33,3761.24,5.88,5.88,2
1387589488,57.63,37.685825,-83.465093,52803208,1,57.63,57.63,1,57.63,57.63,17,43.84058824,745.29,57.63,57.63,2
1421819133,51.97,36.25621,-83.26057,16637986,1,51.97,51.97,1,51.97,51.97,13,78.35461538,1018.61,51.97,51.97,2
1369318470,46.11,35.842082,-84.115031,15509390,1,46.11,46.11,1,46.11,46.11,24,41.68708333,1000.49,46.11,46.11,2
1373228079,11.95,36.195685,-84.272423,93390170,4,34.3475,137.39,1,11.95,11.95,21,25.74095238,540.56,11.95,11.95,2
1437925931,18.03,36.325632,-84.18687,19583433,2,10.645,21.29,1,18.03,18.03,33,64.14787879,2116.88,18.03,18.03,2
1450115422,157.17,36.335968,-83.543714,2260174,1,157.17,157.17,1,157.17,157.17,20,58.2685,1165.37,157.17,157.17,2
1356898565,4.72,35.915824,-84.515171,10244081,1,4.72,4.72,2,46.255,92.51,21,25.74095238,540.56,4.72,4.72,2
1384005323,31.16,37.286481,-83.985853,69398902,1,31.16,31.16,1,31.16,31.16,33,64.14787879,2116.88,31.16,31.16,2
1423293003,89.98,37.3939,-82.758001,71398525,1,89.98,89.98,1,89.98,89.98,13,78.35461538,1018.61,89.98,89.98,2
1446412210,3.01,36.775902,-83.164395,67719013,2,30.435,60.87,1,3.01,3.01,21,25.74095238,540.56,3.01,3.01,2
1341700814,69.59,36.336558,-83.164846,17424264,2,37.16,74.32,4,57.4525,229.81,40,59.4305,2377.22,69.59,69.59,2
1352809975,40.13,36.272873,-83.508755,18674507,1,40.13,40.13,2,85.73,171.46,33,64.14787879,2116.88,40.13,40.13,2
1371804881,610.02,37.358603,-83.639073,5874514,1,610.02,610.02,4,154.7075,618.83,28,134.33,3761.24,610.02,610.02,2
1341291650,32.31,36.682659,-82.668945,50601752,1,32.31,32.31,1,32.31,32.31,17,43.84058824,745.29,32.31,32.31,2
1349385529,74.45,36.700636,-83.883838,86346337,1,74.45,74.45,2,41.32,82.64,21,25.74095238,540.56,74.45,74.45,2
1403744413,16.65,37.132846,-82.766568,93745604,1,16.65,16.65,4,29.9275,119.71,34,57.45411765,1953.44,16.65,16.65,2
1380152923,50.19,35.769648,-83.523753,82723125,1,50.19,50.19,1,50.19,50.19,20,58.2685,1165.37,50.19,50.19,2
1388243592,71.6,37.650184,-82.659949,77778819,2,36.835,73.67,1,71.6,71.6,24,41.68708333,1000.49,71.6,71.6,2
1374810531,33.69,36.770392,-83.173431,91973504,2,43.2,86.4,1,33.69,33.69,17,43.84058824,745.29,33.69,33.69,2
1364508888,6.04,36.684788,-82.962378,8314994,1,6.04,6.04,1,6.04,6.04,18,266.6938889,4800.49,6.04,6.04,2
1411064953,182.93,37.631332,-84.045916,57514505,3,86.15333333,258.46,1,182.93,182.93,13,78.35461538,1018.61,182.93,182.93,2
1431064167,2.53,36.665285,-82.852308,56254150,1,2.53,2.53,4,154.7075,618.83,28,134.33,3761.24,2.53,2.53,2
1373086565,1.57,35.911499,-82.854892,27722381,1,1.57,1.57,1,1.57,1.57,28,134.33,3761.24,1.57,1.57,2
1346273182,79.35,37.477118,-82.949117,45442476,1,79.35,79.35,2,41.66,83.32,22,62.08136364,1365.79,79.35,79.35,2
1445439045,2.31,36.352025,-83.165121,53049025,1,2.31,2.31,1,2.31,2.31,11,6.165454545,67.82,2.31,2.31,2
1348783637,116.83,36.894352,-84.068427,7573675,1,116.83,116.83,1,116.83,116.83,38,108.1465789,4109.57,116.83,116.83,2
1448130389,7.28,37.347905,-84.049084,93093996,1,7.28,7.28,2,6.73,13.46,11,6.165454545,67.82,7.28,7.28,2
1406004947,438.11,36.749082,-82.715573,28744436,1,438.11,438.11,2,222.705,445.41,9,86.24,776.16,438.11,438.11,2
1428408646,63.32,37.229122,-83.25745,7562914,1,63.32,63.32,1,63.32,63.32,38,108.1465789,4109.57,63.32,63.32,2
1411051270,28.86,37.564239,-84.183616,98041084,3,86.15333333,258.46,3,39.77666667,119.33,22,62.08136364,1365.79,28.86,28.86,2
1408888257,2.71,37.006644,-84.293564,46474032,1,2.71,2.71,1,2.71,2.71,21,25.74095238,540.56,2.71,2.71,2
1369597921,178.81,36.017997,-83.273776,24313094,1,178.81,178.81,2,101.685,203.37,22,62.08136364,1365.79,178.81,178.81,2
1385414651,53.59,36.45369,-84.06249,87802849,1,53.59,53.59,1,53.59,53.59,21,25.74095238,540.56,53.59,53.59,2
1373224509,13.91,36.206627,-84.305114,31045148,4,34.3475,137.39,2,8.585,17.17,21,25.74095238,540.56,13.91,13.91,2
1380679738,17.05,36.929314,-83.867094,77352514,1,17.05,17.05,4,29.9275,119.71,34,57.45411765,1953.44,17.05,17.05,2
1444441548,23.33,36.994104,-83.204608,69554735,1,23.33,23.33,3,44.97333333,134.92,34,57.45411765,1953.44,23.33,23.33,2
1344693394,1.49,36.072601,-84.62693,87247848,1,1.49,1.49,2,5.705,11.41,24,41.68708333,1000.49,1.49,1.49,2
1427899319,106.33,36.76368,-83.120273,39921741,1,106.33,106.33,4,160.49,641.96,38,108.1465789,4109.57,106.33,106.33,2
1345380172,4.62,37.449845,-82.944767,19280325,1,4.62,4.62,2,5.79,11.58,20,58.2685,1165.37,4.62,4.62,2
1410220532,90.35,36.616799,-84.599883,43259328,1,90.35,90.35,4,160.49,641.96,38,108.1465789,4109.57,90.35,90.35,2
1370794027,4.2,36.952944,-83.792499,12593934,1,4.2,4.2,1,4.2,4.2,33,64.14787879,2116.88,4.2,4.2,2
1387073538,7.71,37.68186,-84.087608,72323731,1,7.71,7.71,2,18.78,37.56,34,57.45411765,1953.44,7.71,7.71,2
1440853964,20.38,35.946122,-82.98374,55770828,1,20.38,20.38,1,20.38,20.38,24,41.68708333,1000.49,20.38,20.38,2
1431781895,75.01,37.582681,-83.740263,38192067,1,75.01,75.01,2,78.9,157.8,38,108.1465789,4109.57,75.01,75.01,2
1343048790,7.62,36.569999,-83.968812,91432032,1,7.62,7.62,1,7.62,7.62,21,25.74095238,540.56,7.62,7.62,2
1388196896,2.07,37.185994,-83.059546,24672009,2,36.835,73.67,1,2.07,2.07,9,86.24,776.16,2.07,2.07,2
1408225221,37.51,35.956895,-82.930247,51670689,2,45.94,91.88,2,53.2,106.4,40,59.4305,2377.22,37.51,37.51,2
1355864786,218.02,36.984096,-84.491682,98952502,1,218.02,218.02,1,218.02,218.02,20,58.2685,1165.37,218.02,218.02,2
1355428323,72.52,36.026416,-83.232749,86244473,2,38.355,76.71,2,84.69,169.38,40,59.4305,2377.22,72.52,72.52,2
1378446623,61.65,36.024912,-82.795408,6026011,1,61.65,61.65,3,63.82,191.46,34,57.45411765,1953.44,61.65,61.65,2
1414896521,3.15,36.040175,-83.209835,62695817,1,3.15,3.15,2,87.42,174.84,34,57.45411765,1953.44,3.15,3.15,2
1443287927,23.01,36.046549,-83.333317,88008066,1,23.01,23.01,2,16.58,33.16,22,62.08136364,1365.79,23.01,23.01,2
1419019966,68.17,35.893411,-84.587939,31517973,3,32.22333333,96.67,2,36.355,72.71,33,64.14787879,2116.88,68.17,68.17,2
1419878476,6.76,36.214183,-83.921408,760836,1,6.76,6.76,1,6.76,6.76,21,25.74095238,540.56,6.76,6.76,2
1418986586,7.63,37.291275,-82.757304,86674690,3,32.22333333,96.67,1,7.63,7.63,28,134.33,3761.24,7.63,7.63,2
1411542471,47.44,37.028089,-84.349988,82639907,1,47.44,47.44,1,47.44,47.44,13,78.35461538,1018.61,47.44,47.44,2
1439600097,104.32,36.908313,-84.189526,32042863,1,104.32,104.32,3,44.97333333,134.92,34,57.45411765,1953.44,104.32,104.32,2
1330807270,241.7,35.85891,-83.965184,43300587,1,241.7,241.7,1,241.7,241.7,20,58.2685,1165.37,241.7,241.7,2
1397228651,14.96,36.569207,-83.160077,25006209,2,10.18,20.36,1,14.96,14.96,20,58.2685,1165.37,14.96,14.96,2
1445112218,81.5,36.930076,-84.474437,2485881,1,81.5,81.5,2,92.005,184.01,38,108.1465789,4109.57,81.5,81.5,2
1446248310,40.57,36.364843,-84.035315,37412715,1,40.57,40.57,3,27.03666667,81.11,24,41.68708333,1000.49,40.57,40.57,2
1377705455,104.68,37.241983,-83.279328,60539250,1,104.68,104.68,5,114.9,574.5,33,64.14787879,2116.88,104.68,104.68,2
1372031991,78.5,37.053357,-84.011803,8427397,1,78.5,78.5,1,78.5,78.5,40,59.4305,2377.22,78.5,78.5,2
1430163943,4.14,36.649776,-83.249344,92996502,1,4.14,4.14,1,4.14,4.14,33,64.14787879,2116.88,4.14,4.14,2
1342294727,105.54,37.117669,-84.166941,41539347,1,105.54,105.54,3,99.03333333,297.1,38,108.1465789,4109.57,105.54,105.54,2
1356686425,15.36,36.491031,-84.147641,22317322,1,15.36,15.36,1,15.36,15.36,34,57.45411765,1953.44,15.36,15.36,2
1366549477,354,37.265811,-83.046488,75169206,2,178.115,356.23,2,184.03,368.06,18,266.6938889,4800.49,354,354,2
1449815467,19.44,37.599018,-84.157364,65053287,1,19.44,19.44,2,25.31,50.62,17,43.84058824,745.29,19.44,19.44,2
1432433546,1.59,36.379996,-82.657889,667272,1,1.59,1.59,2,5.87,11.74,28,134.33,3761.24,1.59,1.59,2
1340562511,72.26,35.933363,-83.10706,14614415,1,72.26,72.26,2,77.39,154.78,38,108.1465789,4109.57,72.26,72.26,2
1341632528,4.73,37.233388,-82.705565,87807936,2,37.16,74.32,4,154.7075,618.83,28,134.33,3761.24,4.73,4.73,2
1415739279,9.76,37.03334,-82.755244,42170921,1,9.76,9.76,2,5.995,11.99,18,266.6938889,4800.49,9.76,9.76,2
1376549253,34.16,36.978297,-84.222344,55443067,2,49.8,99.6,2,41.89,83.78,17,43.84058824,745.29,34.16,34.16,2
1356033073,229.06,37.048607,-83.507714,9788848,1,229.06,229.06,2,121.63,243.26,22,62.08136364,1365.79,229.06,229.06,2
1364108578,9.76,36.600697,-83.952568,49250107,1,9.76,9.76,2,8.72,17.44,28,134.33,3761.24,9.76,9.76,2
1406164419,165.92,35.765326,-83.908144,29878918,1,165.92,165.92,2,568.395,1136.79,28,134.33,3761.24,165.92,165.92,2
1421983065,126.97,37.246416,-82.851369,79440073,1,126.97,126.97,3,63.82,191.46,34,57.45411765,1953.44,126.97,126.97,2
1394510253,94.74,36.670737,-84.066208,39260246,1,94.74,94.74,1,94.74,94.74,13,78.35461538,1018.61,94.74,94.74,2
1411056953,46.67,36.435567,-83.807824,75234997,3,86.15333333,258.46,1,46.67,46.67,40,59.4305,2377.22,46.67,46.67,2
1447480833,25,36.914787,-83.825721,86732116,1,25,25,1,25,25,17,43.84058824,745.29,25,25,2
1394405599,48.86,37.275052,-84.109646,42295945,2,30.905,61.81,1,48.86,48.86,33,64.14787879,2116.88,48.86,48.86,2
1381463215,6.63,36.302905,-82.963422,65124147,1,6.63,6.63,2,4.4,8.8,9,86.24,776.16,6.63,6.63,2
1408828328,102.51,37.436032,-82.884646,63216929,2,121.32,242.64,2,92.005,184.01,38,108.1465789,4109.57,102.51,102.51,2
1357910997,56.93,37.037292,-82.769023,26826004,1,56.93,56.93,2,58.335,116.67,22,62.08136364,1365.79,56.93,56.93,2
1409581577,6.18,36.274881,-83.961234,20955373,1,6.18,6.18,2,6.73,13.46,11,6.165454545,67.82,6.18,6.18,2
1346776144,108.43,37.664398,-83.939159,67008247,1,108.43,108.43,1,108.43,108.43,22,62.08136364,1365.79,108.43,108.43,2
1429004561,2.84,37.206278,-84.554163,12035670,1,2.84,2.84,3,63.82,191.46,34,57.45411765,1953.44,2.84,2.84,2
1340710365,2.17,36.713177,-84.173847,2689968,1,2.17,2.17,2,4.4,8.8,9,86.24,776.16,2.17,2.17,2
1370016598,10.15,36.426381,-84.174046,37378899,1,10.15,10.15,2,16.58,33.16,22,62.08136364,1365.79,10.15,10.15,2
1422108362,9.92,37.394589,-83.326583,84961266,1,9.92,9.92,2,5.705,11.41,24,41.68708333,1000.49,9.92,9.92,2
1441517026,1.77,37.612546,-84.492134,48841962,1,1.77,1.77,1,1.77,1.77,28,134.33,3761.24,1.77,1.77,2
1425325967,193.53,36.095631,-83.989212,48471039,2,150.05,300.1,2,121.795,243.59,13,78.35461538,1018.61,193.53,193.53,2
1437082449,116.86,36.224474,-82.717133,3042984,2,182.08,364.16,1,116.86,116.86,38,108.1465789,4109.57,116.86,116.86,2
1401548944,14.69,35.964737,-83.851491,67188482,1,14.69,14.69,1,14.69,14.69,33,64.14787879,2116.88,14.69,14.69,2
1343304810,3.97,36.697662,-84.604169,84804235,2,3.615,7.23,2,41.66,83.32,22,62.08136364,1365.79,3.97,3.97,2
1327145367,1.88,37.511986,-82.800553,5435098,1,1.88,1.88,3,79.61666667,238.85,28,134.33,3761.24,1.88,1.88,2
1333190141,29.85,35.838332,-84.430813,95797700,1,29.85,29.85,2,18.78,37.56,34,57.45411765,1953.44,29.85,29.85,2
1388845490,2.71,36.62112,-83.783244,37152147,1,2.71,2.71,2,46.965,93.93,18,266.6938889,4800.49,2.71,2.71,2
1361256297,7.3,37.644462,-83.614487,24643450,1,7.3,7.3,2,222.705,445.41,9,86.24,776.16,7.3,7.3,2
1397229288,5.4,35.924633,-84.492875,21515705,2,10.18,20.36,1,5.4,5.4,11,6.165454545,67.82,5.4,5.4,2
1444126197,9.66,37.017546,-83.611859,163590,1,9.66,9.66,3,79.61666667,238.85,28,134.33,3761.24,9.66,9.66,2
1396448171,78.01,36.02665,-84.004525,60467539,1,78.01,78.01,1,78.01,78.01,38,108.1465789,4109.57,78.01,78.01,2
1443311629,21.34,39.971081,-78.616112,67846801,3,188.2566667,564.77,1,21.34,21.34,15,38.26133333,573.92,21.34,21.34,1
1443324923,489.08,40.945426,-79.045467,96750445,5,292.494,1462.47,1,489.08,489.08,14,105.9857143,1483.8,489.08,489.08,1
1443238111,21.49,41.288511,-79.424858,865395,3,188.2566667,564.77,2,40.135,80.27,18,57.31111111,1031.6,21.49,21.49,1
1443319363,7.76,40.456005,-78.402633,56164008,5,292.494,1462.47,1,7.76,7.76,24,56.39791667,1353.55,7.76,7.76,1
1443227037,521.94,40.638225,-79.705226,68209490,3,188.2566667,564.77,1,521.94,521.94,14,105.9857143,1483.8,521.94,521.94,1
1443325833,932.18,40.560728,-79.502931,69824029,5,292.494,1462.47,1,932.18,932.18,15,106.248,1593.72,932.18,932.18,1
1443321446,14.04,41.078878,-79.646279,5435098,5,292.494,1462.47,2,24.75,49.5,24,56.39791667,1353.55,14.04,14.04,1
1443333685,19.41,40.752414,-79.702856,27627242,5,292.494,1462.47,1,19.41,19.41,18,57.31111111,1031.6,19.41,19.41,1
1406752759,246.37,39.590081,-79.322518,13537937,1,246.37,246.37,1,246.37,246.37,14,50.83714286,711.72,246.37,246.37,2
1393147097,56.86,40.610822,-79.107106,76748042,1,56.86,56.86,1,56.86,56.86,15,106.248,1593.72,56.86,56.86,2
1413275146,5.7,40.848206,-79.553837,67673391,1,5.7,5.7,1,5.7,5.7,15,106.248,1593.72,5.7,5.7,2
1388114574,41.6,40.853983,-79.73487,51469054,1,41.6,41.6,1,41.6,41.6,18,57.31111111,1031.6,41.6,41.6,2
1414250479,4.01,39.625343,-78.346037,48082525,1,4.01,4.01,1,4.01,4.01,8,4.84625,38.77,4.01,4.01,2
1441900628,1.19,39.557264,-79.289817,69384462,2,83,166,1,1.19,1.19,4,6.49,25.96,1.19,1.19,2
1371962597,4.03,40.192053,-79.255233,52611315,1,4.03,4.03,1,4.03,4.03,15,106.248,1593.72,4.03,4.03,2
1402837529,1.43,40.396614,-79.454222,60734464,1,1.43,1.43,1,1.43,1.43,14,50.83714286,711.72,1.43,1.43,2
1417597906,55.84,39.624393,-78.828512,71563381,1,55.84,55.84,1,55.84,55.84,7,44.44571429,311.12,55.84,55.84,2
1436464943,49.31,40.725277,-79.569188,77041166,1,49.31,49.31,2,55.255,110.51,24,56.39791667,1353.55,49.31,49.31,2
1410611164,2.69,41.345005,-78.655506,26074450,1,2.69,2.69,1,2.69,2.69,13,78.41615385,1019.41,2.69,2.69,2
1421774127,46.77,39.971502,-79.678983,25733211,1,46.77,46.77,3,53.2,159.6,24,56.39791667,1353.55,46.77,46.77,2
1335517569,36.77,40.079153,-79.035595,98314874,1,36.77,36.77,1,36.77,36.77,7,44.44571429,311.12,36.77,36.77,2
1400874152,84.3,39.628279,-79.048838,79361675,1,84.3,84.3,1,84.3,84.3,14,105.9857143,1483.8,84.3,84.3,2
1442027456,3.86,40.527986,-78.746985,44607135,1,3.86,3.86,1,3.86,3.86,18,57.31111111,1031.6,3.86,3.86,2
1355029118,81.31,41.165612,-78.248855,14614415,1,81.31,81.31,3,75.99,227.97,9,44.56111111,401.05,81.31,81.31,2
1437146882,2.13,39.787416,-78.334867,36446186,3,28.65,85.95,2,8.29,16.58,15,38.26133333,573.92,2.13,2.13,2
1331906307,5.34,41.240048,-79.151716,37378899,1,5.34,5.34,1,5.34,5.34,8,22.61125,180.89,5.34,5.34,2
1388607528,53.77,41.112086,-78.803592,45003677,1,53.77,53.77,1,53.77,53.77,15,38.26133333,573.92,53.77,53.77,2
1443207060,3.76,40.464899,-78.999287,4077374,2,37.95,75.9,1,3.76,3.76,13,78.41615385,1019.41,3.76,3.76,2
1440020986,39.76,40.129863,-78.576592,24225953,1,39.76,39.76,1,39.76,39.76,24,56.39791667,1353.55,39.76,39.76,2
1437159291,81.79,41.211646,-78.866984,16519800,3,28.65,85.95,1,81.79,81.79,13,78.41615385,1019.41,81.79,81.79,2
1337379742,97.05,41.431335,-78.348767,85823730,1,97.05,97.05,1,97.05,97.05,24,56.39791667,1353.55,97.05,97.05,2
1450133654,5.17,40.127197,-79.548527,88672991,1,5.17,5.17,1,5.17,5.17,15,38.26133333,573.92,5.17,5.17,2
1424550132,1.41,40.631624,-78.255367,60904263,1,1.41,1.41,2,1.66,3.32,8,4.84625,38.77,1.41,1.41,2
1346472297,50.52,40.627611,-79.384248,67293117,1,50.52,50.52,1,50.52,50.52,7,44.44571429,311.12,50.52,50.52,2
1326248900,2.18,39.500862,-78.959263,71830810,1,2.18,2.18,1,2.18,2.18,15,106.248,1593.72,2.18,2.18,2
1447275467,36.18,40.116481,-79.651951,94767322,1,36.18,36.18,2,57.43,114.86,24,56.39791667,1353.55,36.18,36.18,2
1424039530,61.84,41.364225,-79.815532,28464716,1,61.84,61.84,2,86.52,173.04,14,50.83714286,711.72,61.84,61.84,2
1357231521,26.81,39.94557,-79.05939,82539009,1,26.81,26.81,1,26.81,26.81,8,22.61125,180.89,26.81,26.81,2
1345818699,50.88,40.791321,-79.210742,25167917,1,50.88,50.88,1,50.88,50.88,24,56.39791667,1353.55,50.88,50.88,2
1395340602,147.92,39.501928,-79.432296,89823170,1,147.92,147.92,2,80.135,160.27,15,38.26133333,573.92,147.92,147.92,2
1446546690,49.12,41.304565,-78.702764,34521410,1,49.12,49.12,1,49.12,49.12,7,44.44571429,311.12,49.12,49.12,2
1435095187,25.09,40.91779,-79.090423,86159364,1,25.09,25.09,1,25.09,25.09,13,78.41615385,1019.41,25.09,25.09,2
1395534900,43.5,39.930108,-79.714901,32528268,1,43.5,43.5,3,44.96,134.88,18,57.31111111,1031.6,43.5,43.5,2
1335841281,62.28,40.027955,-79.316966,11945024,1,62.28,62.28,1,62.28,62.28,15,106.248,1593.72,62.28,62.28,2
1440712502,111.2,41.293603,-78.532046,31086431,1,111.2,111.2,2,86.52,173.04,14,50.83714286,711.72,111.2,111.2,2
1437118480,2.03,40.022104,-79.109268,12821778,3,28.65,85.95,2,3.07,6.14,15,106.248,1593.72,2.03,2.03,2
1363692332,6.48,39.503701,-78.939615,22806369,1,6.48,6.48,1,6.48,6.48,15,106.248,1593.72,6.48,6.48,2
1356879777,33.51,39.502835,-78.920459,99759438,1,33.51,33.51,1,33.51,33.51,15,38.26133333,573.92,33.51,33.51,2
1382477800,39.23,40.017678,-79.155495,94315837,1,39.23,39.23,2,29.655,59.31,8,22.61125,180.89,39.23,39.23,2
1401574887,14.76,40.547838,-79.248155,64064017,1,14.76,14.76,1,14.76,14.76,15,38.26133333,573.92,14.76,14.76,2
1334879557,596.62,40.746159,-78.971242,29540693,1,596.62,596.62,2,302.23,604.46,13,78.41615385,1019.41,596.62,596.62,2
1351957342,71.17,39.881332,-79.411037,42714439,1,71.17,71.17,1,71.17,71.17,8,22.61125,180.89,71.17,71.17,2
1405705092,12.35,41.18619,-79.349663,6000400,1,12.35,12.35,2,80.135,160.27,15,38.26133333,573.92,12.35,12.35,2
1408020636,12.3,41.186712,-80.154163,95326870,1,12.3,12.3,1,12.3,12.3,14,50.83714286,711.72,12.3,12.3,2
1416189851,3.9,39.996326,-79.374546,84346742,1,3.9,3.9,3,44.96,134.88,18,57.31111111,1031.6,3.9,3.9,2
1342222446,4.47,41.430144,-78.275964,47525238,1,4.47,4.47,1,4.47,4.47,15,38.26133333,573.92,4.47,4.47,2
1449340365,128.6,40.021008,-78.215703,78793866,1,128.6,128.6,1,128.6,128.6,12,95.7575,1149.09,128.6,128.6,2
1382816462,57.08,40.21248,-78.833089,28652366,1,57.08,57.08,3,53.2,159.6,24,56.39791667,1353.55,57.08,57.08,2
1332514392,6.8,40.38034,-78.998734,69902734,1,6.8,6.8,3,9.42,28.26,13,78.41615385,1019.41,6.8,6.8,2
1355992717,72.26,39.891328,-79.951929,38071997,2,67.46,134.92,1,72.26,72.26,18,57.31111111,1031.6,72.26,72.26,2
